q4,q5a,q5c,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Very favorable,Somewhat unfavorable,Spain,1.0,5.0,1.0,3.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Dissatisfied,Don't know (DO NOT READ),Don't know (DO NOT READ),Spain,1.0,5.0,,,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,5.0,2.0,2.0,
Satisfied,Very unfavorable,Somewhat favorable,Spain,1.0,2.0,4.0,2.0,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Spain,1.0,2.0,3.0,3.0,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Dissatisfied,Very favorable,Very favorable,Spain,1.0,5.0,1.0,1.0,
Satisfied,Very unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,4.0,,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Dissatisfied,Very favorable,Very favorable,Spain,1.0,5.0,1.0,1.0,
Don't know (DO NOT READ),Don't know (DO NOT READ),Don't know (DO NOT READ),Spain,1.0,,,,
Dissatisfied,Don't know (DO NOT READ),Very unfavorable,Spain,1.0,5.0,,4.0,
Satisfied,Somewhat unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,3.0,,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Satisfied,Somewhat unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,3.0,,
Dissatisfied,Very unfavorable,Somewhat favorable,Spain,1.0,5.0,4.0,2.0,
Dissatisfied,Very unfavorable,Somewhat favorable,Spain,1.0,5.0,4.0,2.0,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Dissatisfied,Very favorable,Very favorable,Spain,1.0,5.0,1.0,1.0,
Satisfied,Somewhat favorable,Don't know (DO NOT READ),Spain,1.0,2.0,2.0,,
Satisfied,Very unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,4.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,5.0,2.0,2.0,
Refused (DO NOT READ),Refused (DO NOT READ),Refused (DO NOT READ),Spain,1.0,,,,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Spain,1.0,2.0,3.0,3.0,
Dissatisfied,Somewhat favorable,Very unfavorable,Spain,1.0,5.0,2.0,4.0,
Dissatisfied,Very unfavorable,Very unfavorable,Spain,1.0,5.0,4.0,4.0,
Don't know (DO NOT READ),Don't know (DO NOT READ),Very favorable,Spain,1.0,,,1.0,
Don't know (DO NOT READ),Somewhat favorable,Somewhat favorable,Spain,1.0,,2.0,2.0,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Satisfied,Somewhat unfavorable,Very favorable,Spain,1.0,2.0,3.0,1.0,
Dissatisfied,Very unfavorable,Somewhat favorable,Spain,1.0,5.0,4.0,2.0,
Don't know (DO NOT READ),Somewhat unfavorable,Somewhat favorable,Spain,1.0,,3.0,2.0,
Satisfied,Very favorable,Very favorable,Spain,1.0,2.0,1.0,1.0,
Satisfied,Somewhat unfavorable,Very unfavorable,Spain,1.0,2.0,3.0,4.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Very unfavorable,Somewhat favorable,Spain,1.0,2.0,4.0,2.0,
Satisfied,Very unfavorable,Somewhat unfavorable,Spain,1.0,2.0,4.0,3.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),Spain,1.0,5.0,2.0,,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,5.0,3.0,2.0,
Don't know (DO NOT READ),Don't know (DO NOT READ),Don't know (DO NOT READ),Spain,1.0,,,,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,5.0,3.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),Spain,1.0,2.0,1.0,,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,Spain,1.0,2.0,2.0,3.0,
Refused (DO NOT READ),Somewhat unfavorable,Somewhat favorable,Spain,1.0,,3.0,2.0,
Satisfied,Very unfavorable,Somewhat unfavorable,Spain,1.0,2.0,4.0,3.0,
Satisfied,Very favorable,Don't know (DO NOT READ),Spain,1.0,2.0,1.0,,
Dissatisfied,Very unfavorable,Very unfavorable,Spain,1.0,5.0,4.0,4.0,
Satisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,2.0,2.0,2.0,
Satisfied,Very unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,4.0,,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),Spain,1.0,5.0,2.0,,
Dissatisfied,Don't know (DO NOT READ),Don't know (DO NOT READ),Spain,1.0,5.0,,,
Satisfied,Very favorable,Very favorable,Spain,1.0,2.0,1.0,1.0,
Satisfied,Very favorable,Don't know (DO NOT READ),Spain,1.0,2.0,1.0,,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,5.0,2.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,5.0,2.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Spain,1.0,5.0,2.0,2.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),Spain,1.0,5.0,2.0,,
Satisfied,Very unfavorable,Somewhat unfavorable,Spain,1.0,2.0,4.0,3.0,
Dissatisfied,Very unfavorable,Somewhat favorable,Spain,1.0,5.0,4.0,2.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Don't know (DO NOT READ),Somewhat favorable,Spain,1.0,2.0,,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),Spain,1.0,2.0,1.0,,
Dissatisfied,Somewhat unfavorable,Very favorable,Spain,1.0,5.0,3.0,1.0,
Dissatisfied,Somewhat unfavorable,Very favorable,Spain,1.0,5.0,3.0,1.0,
Dissatisfied,Somewhat favorable,Very favorable,Spain,1.0,5.0,2.0,1.0,
Dissatisfied,Very favorable,Very favorable,Spain,1.0,5.0,1.0,1.0,
Dissatisfied,Somewhat unfavorable,Don't know (DO NOT READ),Spain,1.0,5.0,3.0,,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Spain,1.0,2.0,3.0,3.0,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Somewhat favorable,Very favorable,Spain,1.0,2.0,2.0,1.0,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Spain,1.0,2.0,3.0,3.0,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Spain,1.0,2.0,3.0,3.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,5.0,3.0,2.0,
Dissatisfied,Very favorable,Very favorable,Spain,1.0,5.0,1.0,1.0,
Satisfied,Somewhat unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,3.0,,
Satisfied,Very unfavorable,Somewhat favorable,Spain,1.0,2.0,4.0,2.0,
Satisfied,Somewhat unfavorable,Don't know (DO NOT READ),Spain,1.0,2.0,3.0,,
Satisfied,Somewhat unfavorable,Somewhat favorable,Spain,1.0,2.0,3.0,2.0,
Satisfied,Very unfavorable,Somewhat favorable,Spain,1.0,2.0,4.0,2.0,
Dissatisfied,Don't know (DO NOT READ),Don't know (DO NOT READ),Spain,1.0,5.0,,,
Satisfied,Very favorable,Somewhat unfavorable,US,2.069767441860465,2.0,1.0,3.0,
Dissatisfied,Somewhat unfavorable,Very unfavorable,US,1.0,5.0,3.0,4.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,1.8604651162790693,2.0,1.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,1.255813953488372,5.0,1.0,2.0,
Refused (DO NOT READ),Very unfavorable,Don't know (DO NOT READ),US,1.697674418604651,,4.0,,
Dissatisfied,Don't know (DO NOT READ),Somewhat favorable,US,1.4186046511627908,5.0,,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,1.697674418604651,5.0,1.0,2.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,1.0,2.0,2.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.4651162790697674,2.0,1.0,3.0,
Dissatisfied,Refused (DO NOT READ),Very favorable,US,2.209302325581396,5.0,,1.0,
Dissatisfied,Somewhat favorable,Very unfavorable,US,2.0,5.0,2.0,4.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,1.7906976744186047,5.0,2.0,,
Satisfied,Very favorable,Somewhat favorable,US,1.255813953488372,2.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,3.4186046511627906,5.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,2.4651162790697674,5.0,2.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,2.1627906976744184,2.0,1.0,3.0,
Dissatisfied,Very favorable,Very unfavorable,US,1.627906976744186,5.0,1.0,4.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,2.0930232558139537,2.0,2.0,3.0,
Satisfied,Very favorable,Very favorable,US,1.372093023255814,2.0,1.0,1.0,
Satisfied,Very favorable,Very favorable,US,2.4186046511627906,2.0,1.0,1.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,2.0930232558139537,2.0,2.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,1.186046511627907,2.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,1.744186046511628,5.0,2.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.558139534883721,2.0,1.0,3.0,
Dissatisfied,Very favorable,Very favorable,US,1.558139534883721,5.0,1.0,1.0,
Dissatisfied,Very favorable,Very unfavorable,US,4.33,5.0,1.0,4.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,1.6744186046511629,5.0,1.0,,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,1.558139534883721,5.0,3.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,4.33,5.0,2.0,2.0,
Satisfied,Very favorable,Somewhat favorable,US,1.2325581395348837,2.0,1.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,1.930232558139535,2.0,1.0,,
Dissatisfied,Very unfavorable,Don't know (DO NOT READ),US,2.069767441860465,5.0,4.0,,
Satisfied,Very favorable,Very unfavorable,US,2.4186046511627906,2.0,1.0,4.0,
Satisfied,Very favorable,Refused (DO NOT READ),US,1.3255813953488371,2.0,1.0,,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,1.0930232558139534,5.0,1.0,,
Dissatisfied,Somewhat favorable,Very unfavorable,US,1.8604651162790693,5.0,2.0,4.0,
Satisfied,Somewhat favorable,Somewhat favorable,US,2.186046511627907,2.0,2.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.5348837209302326,2.0,1.0,3.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,1.069767441860465,5.0,2.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,1.372093023255814,5.0,1.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.0232558139534884,2.0,1.0,3.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,3.674418604651162,5.0,1.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,1.4883720930232558,2.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.0232558139534884,5.0,1.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,3.209302325581396,2.0,1.0,,
Dissatisfied,Very favorable,Very unfavorable,US,2.186046511627907,5.0,1.0,4.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,2.6511627906976742,2.0,1.0,,
Dissatisfied,Very unfavorable,Somewhat favorable,US,1.441860465116279,5.0,4.0,2.0,
Satisfied,Very favorable,Very unfavorable,US,1.069767441860465,2.0,1.0,4.0,
Satisfied,Very favorable,Somewhat favorable,US,2.6744186046511627,2.0,1.0,2.0,
Satisfied,Somewhat favorable,Don't know (DO NOT READ),US,2.232558139534884,2.0,2.0,,
Dissatisfied,Somewhat unfavorable,Don't know (DO NOT READ),US,2.2790697674418605,5.0,3.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,2.441860465116279,5.0,1.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,1.5116279069767442,5.0,3.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,3.976744186046512,2.0,1.0,3.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,1.930232558139535,5.0,2.0,3.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,3.744186046511628,5.0,2.0,3.0,
Dissatisfied,Very favorable,Very unfavorable,US,4.33,5.0,1.0,4.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,1.627906976744186,5.0,3.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,1.1395348837209305,2.0,1.0,2.0,
Satisfied,Very favorable,Very favorable,US,2.581395348837209,2.0,1.0,1.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.558139534883721,2.0,1.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.558139534883721,2.0,1.0,3.0,
Dissatisfied,Very favorable,Very favorable,US,1.3488372093023255,5.0,1.0,1.0,
Dissatisfied,Somewhat favorable,Refused (DO NOT READ),US,2.116279069767442,5.0,2.0,,
Dissatisfied,Don't know (DO NOT READ),Don't know (DO NOT READ),US,2.209302325581396,5.0,,,
Dissatisfied,Very favorable,Somewhat favorable,US,1.9069767441860463,5.0,1.0,2.0,
Satisfied,Very favorable,Somewhat favorable,US,2.046511627906977,2.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Very unfavorable,US,1.9069767441860463,5.0,2.0,4.0,
Dissatisfied,Somewhat favorable,Very unfavorable,US,4.3023255813953485,5.0,2.0,4.0,
Satisfied,Very favorable,Somewhat favorable,US,2.7906976744186047,2.0,1.0,2.0,
Refused (DO NOT READ),Somewhat favorable,Don't know (DO NOT READ),US,2.4651162790697674,,2.0,,
Satisfied,Very favorable,Somewhat favorable,US,2.372093023255814,2.0,1.0,2.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,3.255813953488372,2.0,2.0,3.0,
Satisfied,Somewhat favorable,Somewhat favorable,US,4.023255813953488,2.0,2.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,2.813953488372093,5.0,3.0,2.0,
Satisfied,Somewhat favorable,Somewhat favorable,US,4.33,2.0,2.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,3.3488372093023258,5.0,2.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,4.33,2.0,1.0,3.0,
Dissatisfied,Somewhat unfavorable,Don't know (DO NOT READ),US,2.3488372093023258,5.0,3.0,,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,4.33,5.0,3.0,3.0,
Dissatisfied,Very unfavorable,Very favorable,US,4.33,5.0,4.0,1.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,2.046511627906977,5.0,1.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,4.3023255813953485,5.0,1.0,2.0,
Dissatisfied,Very unfavorable,Very unfavorable,US,1.4883720930232558,5.0,4.0,4.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,1.976744186046512,2.0,2.0,3.0,
Dissatisfied,Somewhat unfavorable,Very unfavorable,US,4.33,5.0,3.0,4.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.5348837209302326,5.0,1.0,2.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,4.33,5.0,1.0,,
Don't know (DO NOT READ),Very favorable,Don't know (DO NOT READ),US,4.33,,1.0,,
Don't know (DO NOT READ),Very favorable,Somewhat unfavorable,US,4.023255813953488,,1.0,3.0,
Dissatisfied,Very favorable,Very unfavorable,US,2.581395348837209,5.0,1.0,4.0,
Dissatisfied,Don't know (DO NOT READ),Somewhat unfavorable,US,3.232558139534884,5.0,,3.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.046511627906977,5.0,1.0,2.0,
Satisfied,Very favorable,Very unfavorable,US,4.33,2.0,1.0,4.0,
Satisfied,Somewhat favorable,Refused (DO NOT READ),US,2.395348837209302,2.0,2.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,3.0930232558139537,5.0,2.0,2.0,
Satisfied,Very favorable,Somewhat favorable,US,1.627906976744186,2.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,2.7209302325581395,5.0,2.0,,
Dissatisfied,Very favorable,Very favorable,US,2.6744186046511627,5.0,1.0,1.0,
Satisfied,Very favorable,Somewhat favorable,US,4.33,2.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,1.4883720930232558,5.0,2.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,1.2093023255813953,5.0,2.0,2.0,
Dissatisfied,Very unfavorable,Somewhat unfavorable,US,3.1627906976744184,5.0,4.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,4.3023255813953485,2.0,1.0,3.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.0,5.0,1.0,2.0,
Dissatisfied,Very unfavorable,Somewhat unfavorable,US,2.7209302325581395,5.0,4.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.2325581395348837,2.0,1.0,3.0,
Satisfied,Don't know (DO NOT READ),Somewhat favorable,US,3.0930232558139537,2.0,,2.0,
Dissatisfied,Very favorable,Very unfavorable,US,2.372093023255814,5.0,1.0,4.0,
Don't know (DO NOT READ),Very favorable,Don't know (DO NOT READ),US,3.697674418604651,,1.0,,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,1.6744186046511629,5.0,1.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,1.976744186046512,5.0,1.0,2.0,
Dissatisfied,Very favorable,Very unfavorable,US,1.3255813953488371,5.0,1.0,4.0,
Satisfied,Very favorable,Very favorable,US,3.0930232558139537,2.0,1.0,1.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,1.4651162790697674,5.0,3.0,3.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,2.488372093023256,5.0,2.0,3.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,1.627906976744186,5.0,1.0,3.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.7209302325581395,5.0,1.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,1.9069767441860463,5.0,3.0,2.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,US,1.5813953488372092,2.0,2.0,3.0,
Dissatisfied,Very unfavorable,Somewhat favorable,US,1.186046511627907,5.0,4.0,2.0,
Satisfied,Very favorable,Somewhat favorable,US,1.186046511627907,2.0,1.0,2.0,
Dissatisfied,Very favorable,Very unfavorable,US,1.7209302325581397,5.0,1.0,4.0,
Satisfied,Very favorable,Somewhat favorable,US,3.627906976744186,2.0,1.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,2.13953488372093,2.0,1.0,,
Satisfied,Very favorable,Somewhat favorable,US,2.2790697674418605,2.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,3.232558139534884,5.0,1.0,3.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,1.627906976744186,5.0,2.0,3.0,
Satisfied,Very favorable,Very favorable,US,2.232558139534884,2.0,1.0,1.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,3.976744186046512,5.0,3.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,4.33,2.0,1.0,3.0,
Satisfied,Very favorable,Very favorable,US,2.0,2.0,1.0,1.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,2.6744186046511627,5.0,1.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,3.1627906976744184,2.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,3.186046511627907,5.0,1.0,2.0,
Dissatisfied,Don't know (DO NOT READ),Somewhat unfavorable,US,1.6744186046511629,5.0,,3.0,
Satisfied,Somewhat favorable,Somewhat favorable,US,4.116279069767442,2.0,2.0,2.0,
Satisfied,Very favorable,Somewhat unfavorable,US,1.558139534883721,2.0,1.0,3.0,
Dissatisfied,Very unfavorable,Very unfavorable,US,1.558139534883721,5.0,4.0,4.0,
Dissatisfied,Very favorable,Somewhat favorable,US,3.255813953488372,5.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,2.4651162790697674,5.0,2.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,2.604651162790698,5.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,US,1.1395348837209305,5.0,1.0,2.0,
Don't know (DO NOT READ),Very favorable,Don't know (DO NOT READ),US,2.558139534883721,,1.0,,
Dissatisfied,Somewhat favorable,Very favorable,US,2.953488372093023,5.0,2.0,1.0,
Satisfied,Somewhat favorable,Somewhat favorable,US,3.302325581395349,2.0,2.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,1.2093023255813953,5.0,3.0,3.0,
Dissatisfied,Somewhat favorable,Very unfavorable,US,3.1627906976744184,5.0,2.0,4.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,4.33,5.0,3.0,3.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,1.186046511627907,5.0,1.0,,
Satisfied,Somewhat favorable,Somewhat favorable,US,2.372093023255814,2.0,2.0,2.0,
Dissatisfied,Very favorable,Very unfavorable,US,2.511627906976744,5.0,1.0,4.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,2.116279069767442,5.0,2.0,3.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,2.7674418604651163,5.0,1.0,,
Satisfied,Very favorable,Somewhat favorable,US,2.604651162790698,2.0,1.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,1.2790697674418603,2.0,1.0,,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,3.13953488372093,5.0,2.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,1.0,2.0,1.0,2.0,
Satisfied,Very favorable,Very favorable,US,3.9069767441860463,2.0,1.0,1.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,3.7906976744186047,2.0,1.0,,
Satisfied,Refused (DO NOT READ),Don't know (DO NOT READ),US,2.0232558139534884,2.0,,,
Dissatisfied,Very favorable,Somewhat favorable,US,3.72093023255814,5.0,1.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,1.976744186046512,5.0,3.0,2.0,
Satisfied,Very favorable,Very unfavorable,US,1.4186046511627908,2.0,1.0,4.0,
Don't know (DO NOT READ),Somewhat favorable,Somewhat favorable,US,1.4651162790697674,,2.0,2.0,
Dissatisfied,Somewhat favorable,Very unfavorable,US,3.7906976744186047,5.0,2.0,4.0,
Satisfied,Very favorable,Somewhat favorable,US,1.7906976744186047,2.0,1.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,1.7906976744186047,2.0,1.0,,
Dissatisfied,Very favorable,Somewhat favorable,US,1.4186046511627908,5.0,1.0,2.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,1.4186046511627908,5.0,2.0,,
Dissatisfied,Very unfavorable,Very unfavorable,US,2.4651162790697674,5.0,4.0,4.0,
Satisfied,Very unfavorable,Don't know (DO NOT READ),US,2.0232558139534884,2.0,4.0,,
Satisfied,Somewhat favorable,Don't know (DO NOT READ),US,2.6511627906976742,2.0,2.0,,
Dissatisfied,Very favorable,Somewhat unfavorable,US,2.744186046511628,5.0,1.0,3.0,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,3.3488372093023258,5.0,2.0,,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,4.33,5.0,1.0,,
Dissatisfied,Very unfavorable,Don't know (DO NOT READ),US,4.33,5.0,4.0,,
Dissatisfied,Somewhat unfavorable,Don't know (DO NOT READ),US,4.023255813953488,5.0,3.0,,
Dissatisfied,Don't know (DO NOT READ),Somewhat favorable,US,4.0,5.0,,2.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,2.697674418604651,5.0,1.0,,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,1.0,5.0,3.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,2.697674418604651,5.0,3.0,3.0,
Satisfied,Very favorable,Somewhat unfavorable,US,3.2790697674418605,2.0,1.0,3.0,
Satisfied,Somewhat favorable,Very unfavorable,US,1.186046511627907,2.0,2.0,4.0,
Satisfied,Somewhat favorable,Don't know (DO NOT READ),US,2.558139534883721,2.0,2.0,,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,US,2.488372093023256,5.0,2.0,3.0,
Satisfied,Very favorable,Very unfavorable,US,4.33,2.0,1.0,4.0,
Satisfied,Very favorable,Very unfavorable,US,4.069767441860465,2.0,1.0,4.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,1.4883720930232558,5.0,1.0,3.0,
Dissatisfied,Very favorable,Very favorable,US,1.255813953488372,5.0,1.0,1.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,1.744186046511628,2.0,1.0,,
Dissatisfied,Somewhat favorable,Don't know (DO NOT READ),US,2.744186046511628,5.0,2.0,,
Satisfied,Very favorable,Somewhat unfavorable,US,1.5813953488372092,2.0,1.0,3.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,1.697674418604651,5.0,1.0,3.0,
Dissatisfied,Very favorable,Don't know (DO NOT READ),US,2.1627906976744184,5.0,1.0,,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,US,4.162790697674419,5.0,3.0,3.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,US,1.6046511627906976,5.0,2.0,2.0,
Dissatisfied,Very unfavorable,Somewhat unfavorable,US,1.2093023255813953,5.0,4.0,3.0,
Dissatisfied,Very favorable,Somewhat unfavorable,US,1.6511627906976745,5.0,1.0,3.0,
Satisfied,Very favorable,Somewhat favorable,US,1.1162790697674418,2.0,1.0,2.0,
Satisfied,Very favorable,Very favorable,US,2.255813953488372,2.0,1.0,1.0,
Satisfied,Very favorable,Very unfavorable,US,3.86046511627907,2.0,1.0,4.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,US,2.883720930232558,5.0,3.0,2.0,
Satisfied,Very favorable,Don't know (DO NOT READ),US,4.33,2.0,1.0,,
