satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,India,1.6080340823257,4.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.642317979862311,3.0,3.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very favorable,Very bad,India,0.451929564652902,6.0,2.0,1.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.12670783322954,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,1.44711287990986,3.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.337541679288451,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.577156536356634,3.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,India,2.17598493399779,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,1.47992406111807,3.0,2.0,3.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.476874322552172,3.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Very favorable,Very good,India,0.935420551559668,3.0,1.0,1.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.83744552370339,6.0,2.0,4.0,2.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.13213075236594,4.0,1.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.546966128971421,1.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.674529770111486,3.0,1.0,4.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.665793546723028,3.0,4.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very bad,India,1.4031308273395,1.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Very favorable,Very good,India,2.25156779848116,3.0,1.0,1.0,1.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.311398015666678,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.25802545242143,3.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.416789116203306,1.0,2.0,2.0,1.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.550466083025391,1.0,3.0,4.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.404684920939489,1.0,1.0,4.0,1.0
Not too satisfied,Very favorable,Somewhat favorable,Somewhat good,India,1.1228391194131,4.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,India,0.607027381409234,3.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.37808414277754,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,2.35038129040972,3.0,1.0,2.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.23617281166406,4.0,2.0,4.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,India,1.59423179164948,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.336382681259171,3.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,India,1.64889232868381,3.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.550466083025391,3.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,2.62325084174211,1.0,2.0,4.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,India,0.935420551559668,1.0,1.0,1.0,1.0
Very satisfied,Very favorable,Very favorable,Very good,India,0.855604332295118,1.0,1.0,1.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,1.22467916057889,3.0,2.0,2.0,3.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.766398102709176,1.0,1.0,2.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.280235403094118,1.0,1.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.905974462450811,4.0,2.0,4.0,4.0
Very satisfied,Very favorable,Very favorable,Somewhat good,India,0.508749434490503,1.0,1.0,1.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,1.19071923582203,6.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,1.27239059415188,1.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.815310650372418,3.0,2.0,3.0,4.0
Somewhat satisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,India,0.866982102247003,3.0,,4.0,2.0
Very satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,India,1.4031308273395,1.0,,,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.855604332295118,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.529467608862137,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,India,1.90858589122781,1.0,1.0,1.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.899373026815315,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.17033057377591,3.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,India,1.85425921749609,1.0,2.0,2.0,1.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.481738484896733,3.0,1.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,2.26493615612702,1.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.37808414277754,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.543728830449742,1.0,1.0,4.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.343811278688448,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.764598459247607,3.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,2.31872383395246,3.0,2.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.700588507735294,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.12670783322954,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.76998122302246,1.0,1.0,4.0,1.0
Very satisfied,Very unfavorable,Somewhat favorable,Very good,India,0.688082603781738,1.0,4.0,2.0,1.0
Very satisfied,Somewhat favorable,Very favorable,Very good,India,1.4031308273395,1.0,2.0,1.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.271413877164195,6.0,2.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,2.03827662593104,1.0,3.0,3.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.256323879724489,6.0,1.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.407120815746293,6.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.601880664173352,3.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,1.69819612854891,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.398035366770041,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.76998122302246,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,2.84469696397583,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.01262503786535,1.0,1.0,4.0,1.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,India,1.13213075236594,4.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,India,1.22296597555863,3.0,2.0,,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Very bad,India,1.1228391194131,3.0,2.0,1.0,4.0
Very satisfied,Somewhat unfavorable,Very favorable,Very good,India,0.256323879724489,1.0,3.0,1.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.07202272155046,3.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.802507552231136,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.687178323305809,4.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.69819612854891,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.689702151066902,3.0,1.0,3.0,2.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,India,0.944293438066695,4.0,,3.0,4.0
Not at all satisfied,Very favorable,Very unfavorable,Very good,India,0.393900889461245,6.0,1.0,4.0,1.0
Not at all satisfied,Very unfavorable,Somewhat favorable,Very good,India,0.412849562269043,6.0,4.0,2.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,1.15110646163828,3.0,3.0,3.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.825699124538087,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.433529347359395,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.636195297075938,3.0,3.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.802507552231136,3.0,1.0,4.0,2.0
Not at all satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.855604332295118,6.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.855604332295118,3.0,3.0,4.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.815310650372418,6.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Very good,India,0.972808725824474,3.0,1.0,4.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.76998122302246,6.0,2.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,2.13901083073779,1.0,3.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.515716918032672,1.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.865664339939325,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.905974462450811,1.0,2.0,3.0,1.0
Very satisfied,Very favorable,Somewhat favorable,Very good,India,0.601880664173352,1.0,1.0,2.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.02088616152594,1.0,1.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.275233041512696,3.0,4.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.905974462450811,3.0,1.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very good,India,0.748559412942066,1.0,3.0,,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,2.13901083073779,3.0,1.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.683767667499346,1.0,3.0,4.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.688082603781738,1.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,1.35896169367622,1.0,2.0,3.0,1.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,1.01047295553542,6.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.437154355268899,3.0,2.0,4.0,3.0
Very satisfied,Very unfavorable,Somewhat favorable,Very good,India,0.918722761851695,1.0,4.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,India,0.576681787803432,3.0,2.0,,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.346009072682059,3.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.256323879724489,3.0,2.0,3.0,2.0
Not too satisfied,Very favorable,Very unfavorable,Very bad,India,1.1228391194131,4.0,1.0,4.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,0.706941203354609,1.0,4.0,4.0,1.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.728590592114831,1.0,1.0,3.0,1.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,India,1.63062130074484,6.0,4.0,3.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.614736545579218,6.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.893039426866522,1.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.855604332295118,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.55037742546958,3.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.512653350348712,4.0,2.0,3.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,0.366378911132146,1.0,4.0,4.0,1.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,India,1.87139853235516,6.0,4.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,India,1.88030503232777,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,1.41388240670922,3.0,3.0,4.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,India,0.683767667499346,1.0,1.0,3.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Refused (DO NOT READ),Very bad,India,0.673648637023615,4.0,,,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.584669256572712,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.76998122302246,3.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.256323879724489,1.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.689702151066902,3.0,3.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.74400989661071,6.0,2.0,4.0,4.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.437154355268899,6.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.554457002166295,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.963315645294435,1.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.54282775432839,1.0,2.0,4.0,1.0
Somewhat satisfied,Very favorable,Very favorable,Very good,India,1.44711287990986,3.0,1.0,1.0,1.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.281653015745539,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.998609033864798,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,1.12502546530378,3.0,2.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very bad,India,2.55822258014176,1.0,3.0,4.0,4.0
Very satisfied,Very favorable,Very favorable,Very good,India,1.02088616152594,1.0,1.0,1.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,2.65726926871719,1.0,1.0,4.0,1.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.256323879724489,6.0,4.0,3.0,2.0
Not at all satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,India,1.88030503232777,6.0,3.0,,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.76998122302246,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.76998122302246,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.322054460771004,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.22497704183508,1.0,2.0,4.0,3.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Very good,India,2.84469696397583,3.0,1.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,1.32863463435859,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,1.02665282717668,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.449463258730009,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.766398102709176,1.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.343811278688448,1.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.07202272155046,6.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.42357408708971,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.469992906633669,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.88575642290573,3.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.461047381034709,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.899373026815315,3.0,2.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.311398015666678,1.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.689702151066902,3.0,3.0,4.0,2.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,India,0.357867417583248,4.0,4.0,4.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.465075370764456,3.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.69653929433671,3.0,2.0,4.0,3.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.692018145364119,1.0,1.0,4.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.519370253164918,1.0,1.0,4.0,1.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,1.88703817863214,4.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.611685438322896,3.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.398035366770041,3.0,1.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.957997628386469,1.0,3.0,4.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.887724728964037,1.0,4.0,4.0,2.0
Somewhat satisfied,Very favorable,Very favorable,Very good,India,0.389779504381808,3.0,1.0,1.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.15497183453369,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very good,India,0.964741919939905,3.0,3.0,2.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.312973269049236,6.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,2.84469696397583,1.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.766398102709176,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,2.84469696397583,3.0,2.0,4.0,2.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,India,0.636195297075938,6.0,,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.574798577031882,3.0,2.0,4.0,3.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,India,0.766398102709176,6.0,1.0,4.0,4.0
Somewhat satisfied,Very favorable,Don’t know (DO NOT READ),Very bad,India,1.02665282717668,3.0,1.0,,4.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,India,2.16863771088039,6.0,4.0,4.0,4.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,India,1.19567384373711,6.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.5739027969268,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.574798577031882,1.0,1.0,3.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.558001336935432,1.0,1.0,4.0,1.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.44575847392026,4.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.508749434490503,3.0,2.0,3.0,2.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,India,1.14081821793955,4.0,,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.88575642290573,3.0,3.0,4.0,3.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,0.766398102709176,1.0,4.0,4.0,1.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,India,0.964741919939905,6.0,4.0,4.0,4.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,India,0.599165420318879,6.0,4.0,4.0,4.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,1.30107671960716,1.0,1.0,3.0,2.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,India,0.516792475156527,6.0,4.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,India,0.307566974428635,6.0,2.0,1.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,2.61096938934177,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.750016976869185,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.45584511166623,3.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.41644015710004,4.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,India,1.13961277916558,3.0,1.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.899373026815315,1.0,2.0,4.0,1.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,India,1.69006174984431,1.0,1.0,2.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.651886484735525,3.0,1.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,1.25802545242143,4.0,3.0,4.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Very bad,India,1.2752545067282,1.0,1.0,3.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,2.73866154777962,3.0,3.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,2.07888154282691,3.0,1.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.410227208233102,6.0,3.0,2.0,2.0
Very satisfied,Very favorable,Very favorable,Somewhat good,India,1.50003395373837,1.0,1.0,1.0,2.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat good,India,0.565421601893026,6.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.03358495031305,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,2.26426150473189,1.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.42357408708971,1.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.6671356695764,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.72145345872932,3.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.44054285013819,6.0,2.0,4.0,3.0
Somewhat satisfied,Very favorable,Somewhat favorable,Very good,India,1.81495670019741,3.0,1.0,2.0,1.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,India,2.16863771088039,6.0,1.0,4.0,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Very good,India,1.33182324533511,3.0,4.0,4.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.13213075236594,1.0,1.0,4.0,1.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.675083358576902,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.683767667499346,6.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.863060992273218,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.389779504381808,4.0,2.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.02529551889796,1.0,1.0,4.0,1.0
Not at all satisfied,Very favorable,Very favorable,Very bad,India,0.376882108452895,6.0,1.0,1.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Very good,India,1.4031308273395,3.0,1.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,2.5039989924895,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,1.59048824268984,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,India,1.4031308273395,3.0,2.0,2.0,4.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.376882108452895,6.0,1.0,3.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.343811278688448,1.0,2.0,4.0,1.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.782200111028799,3.0,1.0,2.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Very good,India,1.35083072221949,3.0,1.0,2.0,1.0
