country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.435900884265394,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,2.21447429546425,5.0,3.0,3.0,3.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.85078483960324,5.0,1.0,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.14122635162138,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Refused (DO NOT READ),Mexico,0.494467199998205,5.0,3.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.621393836248258,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,1.30696861457731,5.0,4.0,4.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Mexico,0.220851713348103,5.0,,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Mexico,2.4642998150771,5.0,4.0,4.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,0.497193538282391,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Mexico,1.7142553950101,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Mexico,0.220851713348103,5.0,4.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.27210870333854,2.0,2.0,2.0,2.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.585067067880378,2.0,4.0,,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.220851713348103,2.0,2.0,2.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Mexico,0.84807246889236,2.0,3.0,3.0,2.0
Satisfied,Very unfavorable,Very unfavorable,Very good,Mexico,0.220851713348103,2.0,4.0,4.0,1.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.533867368269276,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Refused (DO NOT READ),Very bad,Mexico,0.220851713348103,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.74809499696794,5.0,2.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,0.403274420813094,5.0,4.0,4.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.530339786518506,5.0,4.0,,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.465903703442753,5.0,4.0,,2.0
Satisfied,Very favorable,Don’t know (DO NOT READ),Very bad,Mexico,1.32832806748012,2.0,1.0,,4.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.989663255713295,5.0,4.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Mexico,0.507365938743433,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.925428202863163,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.584063998470631,5.0,3.0,3.0,3.0
Satisfied,Very favorable,Don’t know (DO NOT READ),Very good,Mexico,1.34954049099567,2.0,1.0,,1.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,1.71727013560839,2.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,1.16812799694126,5.0,2.0,,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Mexico,0.923661930514973,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.269479714900578,5.0,3.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,1.37633811361975,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Mexico,0.622660851743265,5.0,3.0,3.0,1.0
Dissatisfied,Refused (DO NOT READ),Somewhat favorable,Somewhat bad,Mexico,1.37897001591163,5.0,,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Mexico,2.75770377675813,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,2.75770377675813,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.319566790005557,5.0,2.0,2.0,4.0
Satisfied,Somewhat unfavorable,Refused (DO NOT READ),Don’t know (DO NOT READ),Mexico,0.228859665095493,2.0,3.0,,
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.90525299329363,2.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.401548651310401,5.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.401548651310401,5.0,3.0,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,Mexico,0.262025141434,2.0,2.0,2.0,1.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.524050282868,2.0,2.0,2.0,2.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.430031695680109,2.0,4.0,,2.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.923661930514973,2.0,2.0,,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Mexico,0.712001287820088,5.0,4.0,4.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.220851713348103,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Mexico,0.754859203236157,5.0,4.0,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.677605326313077,5.0,3.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.12480709392376,2.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Mexico,1.16649905144424,5.0,3.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.13228880485424,5.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Refused (DO NOT READ),Somewhat bad,Mexico,0.287417877240239,5.0,3.0,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.979389806796124,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.07069525632844,5.0,3.0,,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,0.445554001883042,5.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,Mexico,1.90700935906428,5.0,1.0,3.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Mexico,0.806750676374917,5.0,4.0,3.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.767939788876309,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.702452352350676,5.0,2.0,2.0,4.0
Don’t know (DO NOT READ),Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.328508356195575,,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Don’t know (DO NOT READ),Mexico,1.29777201070273,5.0,3.0,3.0,
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Mexico,1.30267790587335,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.96189527132814,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,2.30915482628743,5.0,2.0,,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Mexico,1.35311980373946,5.0,3.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.426165889956335,5.0,3.0,,3.0
Dissatisfied,Refused (DO NOT READ),Very unfavorable,Refused (DO NOT READ),Mexico,0.537663467098736,5.0,,4.0,
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Mexico,0.733341130509992,5.0,,2.0,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Mexico,0.392379054265627,2.0,2.0,1.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Mexico,1.07435725342971,2.0,3.0,4.0,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.701864640819866,5.0,4.0,,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Mexico,0.360501131569992,5.0,,,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Mexico,0.474221741314996,5.0,4.0,1.0,2.0
Refused (DO NOT READ),Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Mexico,0.786786201613279,,3.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,1.12341092638014,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.12341092638014,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Mexico,2.17734034412049,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Very favorable,Don’t know (DO NOT READ),Mexico,1.67398181537242,5.0,2.0,1.0,
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,0.620776840832182,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.34836466785138,5.0,3.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Don’t know (DO NOT READ),Mexico,2.75770377675813,2.0,1.0,2.0,
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Mexico,0.450346032276832,5.0,1.0,2.0,3.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Mexico,2.75770377675813,2.0,,,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Don’t know (DO NOT READ),Mexico,1.08561215197372,2.0,2.0,2.0,
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.488171024845483,2.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,0.557993938457474,5.0,4.0,4.0,3.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.641985962261327,5.0,1.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,2.16639722661459,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,Mexico,0.584679555939649,5.0,,3.0,4.0
Refused (DO NOT READ),Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.392379054265627,,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.42489520173071,5.0,2.0,2.0,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,0.220851713348103,5.0,,,
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Mexico,1.22836518309138,2.0,,,1.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.329794039100945,5.0,4.0,,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.287633881571803,5.0,4.0,,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.406936369516801,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,0.466588756402617,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Mexico,1.23740443684421,5.0,3.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.440004678305995,5.0,4.0,3.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,1.04512336517783,5.0,4.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,2.75770377675813,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.220851713348103,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Mexico,0.73523340370372,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Don’t know (DO NOT READ),Mexico,0.880009356611991,5.0,3.0,2.0,
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Mexico,2.090162898994,5.0,,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.336995554293482,2.0,3.0,2.0,3.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,2.75770377675813,2.0,3.0,,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.543318111020294,2.0,3.0,3.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.729039047894499,5.0,4.0,,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.826055731996414,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.62171593051918,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.09355857184175,2.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.413027865998207,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,1.42901803902751,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Mexico,0.25061007629404,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,0.729039047894499,5.0,4.0,2.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Mexico,0.250582328103525,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Mexico,0.641134560164532,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.65076445445417,5.0,3.0,,2.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.61855285416572,2.0,2.0,,2.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.29079819784396,2.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.15728632968813,5.0,2.0,2.0,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Mexico,1.55331210385074,5.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Refused (DO NOT READ),Mexico,1.65076445445417,5.0,2.0,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Mexico,0.49461428634317,5.0,3.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Mexico,0.967191619992723,2.0,3.0,2.0,2.0
Refused (DO NOT READ),Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.294789365382281,,2.0,2.0,2.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.862756051909776,2.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.06252108599232,5.0,2.0,,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,0.379484687594069,5.0,4.0,2.0,2.0
Satisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Mexico,2.49164658500126,2.0,,,2.0
Dissatisfied,Somewhat favorable,Refused (DO NOT READ),Refused (DO NOT READ),Mexico,0.620374410943624,5.0,2.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,2.75770377675813,5.0,2.0,2.0,4.0
Satisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,0.750838207715947,2.0,4.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,1.65076445445417,5.0,,,
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.405838754316057,5.0,3.0,,2.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.52474042660867,2.0,3.0,,2.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Mexico,2.00657591801529,2.0,4.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,0.261612210821123,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Mexico,0.220851713348103,5.0,2.0,1.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.96621856630242,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very good,Mexico,1.18437706862554,5.0,2.0,2.0,1.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.578539088920792,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.34198774291829,5.0,3.0,,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.14099414945967,2.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,2.55027356347188,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,1.02422241081699,5.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Mexico,0.763091069502555,5.0,4.0,3.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.14099414945967,2.0,4.0,2.0,3.0
Dissatisfied,Refused (DO NOT READ),Somewhat favorable,Somewhat good,Mexico,1.2476937479893,5.0,,2.0,2.0
Dissatisfied,Somewhat unfavorable,Refused (DO NOT READ),Somewhat bad,Mexico,0.867009262189246,5.0,3.0,,3.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Mexico,0.434441436198048,2.0,3.0,,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.22282673212626,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,0.784442566342542,5.0,3.0,3.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.64871428781057,5.0,4.0,2.0,3.0
Don’t know (DO NOT READ),Very unfavorable,Somewhat unfavorable,Somewhat good,Mexico,0.818910122060917,,4.0,3.0,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,2.75770377675813,5.0,4.0,,2.0
Satisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Mexico,0.425494286685123,2.0,,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.365300606393354,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.461103156687341,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.70075855842371,2.0,2.0,2.0,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Mexico,0.220851713348103,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.594014662189413,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,1.86408117390725,5.0,2.0,,3.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.676168931061318,5.0,1.0,,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.06094500270978,2.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,1.10887097317187,5.0,4.0,,3.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,1.3079450737593,2.0,,,
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,0.220851713348103,2.0,3.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,1.7292223517524,5.0,2.0,2.0,4.0
Don’t know (DO NOT READ),Somewhat favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,2.65540343044482,,2.0,,
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.220851713348103,2.0,2.0,,2.0
Satisfied,Very unfavorable,Very unfavorable,Very good,Mexico,0.457719330190985,2.0,4.0,4.0,1.0
Dissatisfied,Very unfavorable,Refused (DO NOT READ),Somewhat good,Mexico,2.02431073649351,5.0,4.0,,2.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Mexico,0.220851713348103,,,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.497063200560134,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,2.02431073649351,5.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Mexico,0.73275632205376,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Mexico,1.77026895362988,5.0,1.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Mexico,0.676168931061318,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Mexico,2.75770377675813,5.0,3.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,1.62998484662126,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Mexico,0.372224521344629,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,0.558336782016944,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Mexico,2.02431073649351,5.0,3.0,,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Mexico,0.933991277614898,5.0,,,2.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Mexico,1.12449170310608,2.0,,,1.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,0.786434492501508,5.0,4.0,2.0,2.0
Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat favorable,Somewhat good,Mexico,1.06094500270978,,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,0.602322976965601,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.403375338187459,5.0,2.0,,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.55134126790058,2.0,2.0,3.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Mexico,0.876095997705948,5.0,4.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Mexico,0.500222873422664,5.0,2.0,4.0,3.0
Dissatisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,0.627617972574109,5.0,,,
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Very good,Mexico,0.220851713348103,2.0,4.0,,1.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Mexico,0.42119507004647,5.0,3.0,3.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Mexico,0.84239014009294,5.0,,,2.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,1.09847748669118,2.0,2.0,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.11518257528126,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.220851713348103,5.0,3.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,Mexico,0.357314171644738,5.0,,3.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.714628343289477,5.0,3.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.52143214011274,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Mexico,0.30861515965359,5.0,,3.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Mexico,0.6223285480873,5.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.749595876091595,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Mexico,0.531724733975249,5.0,4.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.250084572840091,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Mexico,2.23588902729526,5.0,2.0,1.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.503054567162931,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,2.75770377675813,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Mexico,0.280203943952965,5.0,2.0,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Mexico,0.837743387936,5.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Mexico,0.241774571189733,2.0,4.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.00610913432586,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Mexico,1.5729479950705,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.611082348146453,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Mexico,0.825884371071968,5.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Mexico,0.671622093347037,5.0,4.0,,4.0
