country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.736505751706686,,2.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.757148313031735,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.45333768035629,,1.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.482541940221389,,3.0,2.0,2.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Israel,0.181041722481043,,3.0,,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.432311322426851,,2.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.321539637168915,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.448151219158108,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.334894232708621,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.404705290196177,,3.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Israel,1.22384965405524,,4.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Israel,0.506592840913165,,4.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.374150410984482,,3.0,2.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Israel,0.651753953809737,,3.0,4.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.983768641864387,,1.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.887526174854619,,2.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.85827173260166,,1.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.692961018922743,,1.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.345992785901654,,3.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,0.298802914117114,,2.0,4.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,0.57355763775159,,2.0,4.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Israel,0.666873748424774,,3.0,4.0,2.0
 ,Very favorable,Very unfavorable,Somewhat bad,Israel,0.723208658151608,,1.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,Israel,2.28019574711926,,2.0,3.0,1.0
 ,Very favorable,Very unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,4.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Israel,2.37589074140976,,3.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.02257347449771,,2.0,3.0,2.0
 ,Very favorable,Very unfavorable,Very good,Israel,1.24257814626844,,1.0,4.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.616301880414178,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Israel,0.181041722481043,,2.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.297698059350257,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.297698059350257,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.315994565818531,,4.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.352470969357673,,3.0,2.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Israel,0.336542830285351,,4.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.376085841068159,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.483508223543475,,4.0,3.0,2.0
 ,Somewhat favorable,Very unfavorable,Very bad,Israel,0.725137140803922,,2.0,4.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.335602105233654,,3.0,2.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Israel,0.553367142764711,,4.0,2.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Israel,0.335602105233654,,4.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,Israel,0.181041722481043,,4.0,3.0,4.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Israel,1.15614669737554,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.765640856980193,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Israel,0.413556230696418,,4.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.627654596735325,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.36846007393122,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.328057319744808,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.739775190416861,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.991979046132759,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.21041820785048,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.322156344679829,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Israel,0.472089948259608,,4.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.740327725904882,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.741164333453008,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.832183160009351,,2.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Very bad,Israel,0.617373623265113,,4.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.441925643804887,,2.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,2.10175657919621,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.91107386653821,,2.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,Israel,2.91107386653821,,1.0,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very bad,Israel,2.91107386653821,,3.0,3.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,1.9302731123015,,3.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.362266089607736,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.703755329377585,,2.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.709566583334901,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.181041722481043,,2.0,2.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Israel,0.58921211985539,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.91107386653821,,1.0,2.0,1.0
 ,Very favorable,Very favorable,Very good,Israel,0.75567960967191,,1.0,1.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.64488366326364,,2.0,2.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Israel,2.91107386653821,,2.0,,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Israel,0.352093939522312,,3.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.522174990102444,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.495132504716537,,2.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.181041722481043,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.782941322515552,,2.0,2.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Israel,0.616594243595931,,3.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.32338917668622,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Israel,0.526958085915952,,,2.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Israel,0.516428182899702,,3.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.571212077596102,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.551444464314349,,2.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.181041722481043,,1.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,0.423248381131064,,2.0,1.0,3.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,0.423248381131064,,2.0,1.0,3.0
 ,Somewhat unfavorable,Very favorable,Somewhat good,Israel,0.380996709209772,,3.0,1.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat good,Israel,0.411961515075809,,3.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.406007228712939,,1.0,2.0,2.0
 ,Very unfavorable,Very favorable,Somewhat good,Israel,0.359751694735376,,4.0,1.0,2.0
 ,Very unfavorable,Very favorable,Somewhat good,Israel,0.578809314679196,,4.0,1.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.53725244604229,,2.0,1.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,0.668359617402445,,2.0,1.0,3.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Israel,0.929382525616595,,3.0,1.0,3.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Israel,0.929382525616595,,3.0,1.0,3.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.929382525616595,,2.0,1.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.542900556751193,,2.0,1.0,2.0
 ,Very unfavorable,Very favorable,Somewhat good,Israel,0.49460254358638,,4.0,1.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,1.64279071526659,,2.0,1.0,3.0
 ,Very unfavorable,Somewhat favorable,Very bad,Israel,0.542960734610109,,4.0,2.0,4.0
 ,Very unfavorable,Very favorable,Somewhat bad,Israel,1.23088428233396,,4.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.366156879433292,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Very bad,Israel,0.612706750829146,,2.0,1.0,4.0
 ,Very unfavorable,Somewhat favorable,Very bad,Israel,0.482248952654617,,4.0,2.0,4.0
 ,Very unfavorable,Very favorable,Somewhat bad,Israel,0.443534022940664,,4.0,1.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.402719467926357,,3.0,2.0,3.0
 ,Very unfavorable,Very favorable,Somewhat good,Israel,0.181041722481043,,4.0,1.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Israel,0.683797117592374,,,,4.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,Israel,0.181041722481043,,3.0,2.0,4.0
 ,Somewhat favorable,Very favorable,Very bad,Israel,0.375891506731664,,2.0,1.0,4.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Israel,0.295510567402585,,,,4.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,Israel,0.458387401242574,,4.0,3.0,4.0
 ,Very unfavorable,Very favorable,Somewhat bad,Israel,0.181041722481043,,4.0,1.0,3.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Israel,0.181041722481043,,,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.308875311464067,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Very bad,Israel,0.369733285389952,,4.0,2.0,4.0
 ,Somewhat unfavorable,Very favorable,Somewhat good,Israel,0.369733285389952,,3.0,1.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very bad,Israel,0.437102804452678,,3.0,3.0,4.0
 ,Don’t know (DO NOT READ),Very favorable,Very bad,Israel,0.425498744103543,,,1.0,4.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Israel,0.313128361393055,,,,4.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Israel,0.181041722481043,,,,3.0
 ,Very unfavorable,Very favorable,Don’t know (DO NOT READ),Israel,0.430895096506357,,4.0,1.0,
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.389095770700524,,2.0,1.0,2.0
 ,Very unfavorable,Very favorable,Very bad,Israel,0.668925990273932,,4.0,1.0,4.0
 ,Very unfavorable,Very favorable,Somewhat good,Israel,0.181041722481043,,4.0,1.0,2.0
 ,Very unfavorable,Very favorable,Somewhat bad,Israel,0.389095770700524,,4.0,1.0,3.0
 ,Somewhat unfavorable,Very favorable,Very bad,Israel,0.310469704799523,,3.0,1.0,4.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,0.938778489533308,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,2.93882879880271,,1.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.31275645592276,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.31103180476738,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,0.654572029328699,,1.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,2.91107386653821,,1.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.94015156734196,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.91107386653821,,1.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,2.91107386653821,,2.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.12805806663804,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.73512203408189,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.33496251188345,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.41101923685295,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.33496251188345,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.480789713856154,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.05667999093282,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.27560563686586,,2.0,2.0,3.0
 ,Very favorable,Very favorable,Very good,Israel,0.78323888377162,,1.0,1.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,1.64588422116525,,3.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.513377343852356,,1.0,1.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.513377343852356,,1.0,1.0,2.0
 ,Very favorable,Very favorable,Very good,Israel,0.492569218119049,,1.0,1.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.861037350970901,,1.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.492569218119049,,1.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.91107386653821,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.91107386653821,,1.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.1214641952916,,1.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.91107386653821,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.72200515098731,,1.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.33892731026865,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.835653268224571,,2.0,3.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Israel,0.605919084594556,,2.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.181041722481043,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.472548548861076,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.718084701885529,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.14300911185294,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,1.62155302850303,,2.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.865223753918251,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.14437955948916,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.00660746772489,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.40295947524874,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.83194961168215,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.45367941556305,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.33634586406951,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,3.01896130539872,,2.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,1.06565566328652,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.90102509957947,,2.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.08685749396282,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.65821903376481,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.444858739809714,,2.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.602381064155642,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.599562632064542,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.67415741413072,,2.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.91107386653821,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.10190086803768,,2.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.54735719599846,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,Israel,1.13945191791779,,2.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.62542582497177,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,2.98164089453837,,2.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.72688059511737,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.88175072267288,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,1.52638484721835,,3.0,2.0,3.0
 ,Very favorable,Somewhat favorable,Very good,Israel,1.60331496563744,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.57878141737126,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,0.770767213118852,,1.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.697122749824785,,1.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.59470166487721,,1.0,1.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.805678250087669,,1.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.723916420651203,,2.0,2.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Israel,1.19816698715322,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.904925955449113,,2.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.05060707936883,,1.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,1.24921863276957,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.0106432115479,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.577209150842181,,2.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.19741370875326,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.41306626608693,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,1.04515275055725,,2.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,2.66921158745036,,1.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.26123303756297,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,2.91107386653821,,1.0,1.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.980436481920739,,2.0,3.0,2.0
 ,Very favorable,Very favorable,Very good,Israel,0.935579007851723,,1.0,1.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.60903833842974,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.17996587347642,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.76744944357389,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.934957455415725,,2.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Israel,0.861815316054842,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.861815316054842,,2.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.28695978070355,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.730078978417284,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.992536223309439,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.91107386653821,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.16522481350265,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.754310283859422,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.817003748045197,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.653761925453253,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.970348127070589,,2.0,2.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Israel,0.727077041998098,,2.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.680498246027043,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.13426552688365,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.23652961847635,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.723888708822227,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.356762269545408,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.864932981402219,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.922332986359269,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,Israel,0.922332986359269,,2.0,3.0,1.0
 ,Very favorable,Very favorable,Somewhat good,Israel,1.18440157387523,,1.0,1.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,1.00447682998928,,1.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.748759066872531,,3.0,3.0,3.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,1.54641665186588,,1.0,1.0,3.0
 ,Very favorable,Very favorable,Somewhat good,Israel,1.32239624424421,,1.0,1.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.84963796318151,,2.0,3.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Israel,1.65558171178702,,2.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.43604471723627,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.22993199511121,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,2.67736668703564,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.0733507618342,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very good,Israel,1.80944335494262,,3.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.833085741006035,,2.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.03338689602948,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.556183086315265,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.753426513402054,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.766668601390422,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Very good,Israel,0.377776708999843,,1.0,1.0,1.0
 ,Very favorable,Very favorable,Very good,Israel,0.504442544120054,,1.0,1.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.721454844554874,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.689932597445173,,2.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,0.427360796995389,,1.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.662300790708812,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,0.731704414762303,,1.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,0.398747319063233,,1.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.452203903765959,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.714617397689474,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,0.805119727541937,,1.0,2.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.549804854323173,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.510780628772514,,1.0,3.0,3.0
