q2,q3a,q3c,q4,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0372227772227771,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,1.0372027972027973,5.0,2.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.8833066933066933,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Spain,1.099200799200799,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.9858241758241758,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Spain,0.902037962037962,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Spain,1.1684615384615384,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.9972727272727272,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.9834365634365634,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Spain,1.0731368631368632,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,1.0472927072927074,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0506493506493506,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,1.109020979020979,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Spain,0.8377922077922078,5.0,2.0,1.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,1.0132867132867132,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.9094105894105896,5.0,2.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.1174225774225777,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.1707592407592406,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,1.09014985014985,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.1075624375624376,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,1.1179420579420578,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,1.1143656343656343,5.0,2.0,4.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat bad,Spain,1.021968031968032,2.0,1.0,1.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Spain,1.0193806193806194,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0673926073926074,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,1.0245454545454546,5.0,3.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,1.1755844155844155,5.0,1.0,4.0,4.0
Dissatisfied,Don't know,Very unfavorable,Very bad,Spain,1.0571028971028973,5.0,,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Spain,1.0976123876123876,5.0,1.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Spain,1.0245454545454546,5.0,4.0,2.0,4.0
Dissatisfied,Refused,Refused,Somewhat bad,Spain,0.8740459540459541,5.0,,,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Spain,0.8787712287712288,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Spain,1.104965034965035,5.0,3.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,1.022977022977023,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9834365634365634,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.152047952047952,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Spain,0.997872127872128,5.0,2.0,1.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.956913086913087,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,1.0422777222777222,5.0,2.0,4.0,4.0
Refused,Very favorable,Somewhat favorable,Somewhat bad,Spain,1.0427472527472528,,1.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Spain,0.9893206793206794,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0976123876123876,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.0394105894105894,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0506493506493506,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,1.021948051948052,5.0,3.0,3.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Spain,1.0085114885114883,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very good,Spain,0.9103196803196804,5.0,2.0,4.0,1.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0276023976023976,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Spain,0.981038961038961,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.9583816183816184,5.0,2.0,4.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.0443856143856145,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.090969030969031,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.900959040959041,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Spain,0.9085114885114884,5.0,1.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Spain,1.068161838161838,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.1024075924075925,5.0,2.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Spain,0.900959040959041,2.0,3.0,2.0,4.0
Dissatisfied,Don't know,Very unfavorable,Somewhat bad,Spain,1.13985014985015,5.0,,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0245454545454546,5.0,2.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,1.1346753246753247,2.0,3.0,3.0,2.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,0.9845254745254746,5.0,1.0,4.0,4.0
Dissatisfied,Don't know,Don't know,Very bad,Spain,1.0384515484515484,5.0,,,4.0
Dissatisfied,Refused,Very unfavorable,Very bad,Spain,1.163116883116883,5.0,,4.0,4.0
Satisfied,Somewhat favorable,Very favorable,Very bad,Spain,1.1513586413586414,2.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.098131868131868,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0727772227772228,2.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,1.003166833166833,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.000999000999001,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.0880119880119878,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.064825174825175,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Spain,0.9865934065934068,5.0,2.0,1.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,1.1142957042957045,2.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.0566433566433566,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.2053546453546455,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.9821478521478522,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.0976123876123876,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Spain,1.000999000999001,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9722677322677324,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.0944455544455545,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.1247852147852146,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,Spain,1.163116883116883,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.0218481518481517,5.0,3.0,4.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat good,Spain,0.9405494505494506,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Spain,1.0655444555444558,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.1066133866133867,5.0,2.0,3.0,4.0
Don't know,Very unfavorable,Don't know,Very bad,Spain,0.9657642357642358,,4.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9405494505494506,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,0.9966333666333668,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Spain,1.1172027972027971,5.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.09014985014985,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9445254745254744,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,1.002077922077922,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.9054845154845156,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,1.0305794205794203,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,1.0245454545454546,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.783986013986014,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.0427472527472528,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.1036163836163837,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Spain,1.191768231768232,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.1095104895104897,5.0,2.0,3.0,4.0
Dissatisfied,Refused,Somewhat unfavorable,Very bad,Spain,0.8996503496503496,5.0,,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Spain,1.088801198801199,5.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Spain,1.1629770229770229,5.0,1.0,1.0,4.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Spain,1.0931968031968031,2.0,3.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.8431168831168832,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9341158841158842,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.9167032967032968,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.0603696303696304,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.9657642357642358,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,US,0.5812043795620438,5.0,1.0,4.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.5147810218978102,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,US,0.4317518248175182,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,US,2.3248175182481754,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,US,0.9797445255474454,5.0,3.0,4.0,4.0
Don't know,Somewhat favorable,Somewhat unfavorable,Very bad,US,0.5147810218978102,,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,US,0.5645985401459854,5.0,3.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.4815693430656934,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,US,0.846897810218978,5.0,3.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.6144160583941606,5.0,1.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.92992700729927,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,US,0.7804744525547445,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.7804744525547445,5.0,2.0,3.0,3.0
Refused,Very favorable,Don't know,Somewhat bad,US,0.3321167883211678,,1.0,,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,US,0.6144160583941606,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,US,0.5147810218978102,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.6642335766423357,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.6144160583941606,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.763868613138686,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,US,0.763868613138686,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Don't know,Somewhat bad,US,0.5313868613138687,5.0,1.0,,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,US,0.6144160583941606,5.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,US,0.6476277372262774,5.0,1.0,1.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,US,2.739963503649636,2.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.5812043795620438,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.5313868613138687,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,US,0.6144160583941606,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,US,0.8136861313868614,5.0,3.0,3.0,2.0
Dissatisfied,Very favorable,Don't know,Somewhat good,US,0.680839416058394,5.0,1.0,,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.4483576642335767,5.0,1.0,3.0,3.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,US,0.763868613138686,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.3487226277372263,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.5147810218978102,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.5978102189781022,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,US,0.5645985401459854,5.0,3.0,2.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,US,0.5978102189781022,2.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.5147810218978102,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,US,0.6642335766423357,5.0,2.0,4.0,3.0
Dissatisfied,Very favorable,Don't know,Somewhat bad,US,0.5812043795620438,5.0,1.0,,3.0
Satisfied,Very favorable,Don't know,Very good,US,0.8967153284671534,2.0,1.0,,1.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,US,0.3487226277372263,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.763868613138686,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,0.680839416058394,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.6144160583941606,5.0,1.0,2.0,4.0
Satisfied,Very favorable,Refused,Somewhat good,US,0.8801094890510949,2.0,1.0,,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,US,1.511131386861314,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,US,0.6642335766423357,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,US,0.464963503649635,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.9963503649635036,5.0,1.0,2.0,3.0
Dissatisfied,Don't know,Very unfavorable,Very bad,US,0.5812043795620438,5.0,,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.547992700729927,5.0,1.0,2.0,3.0
Satisfied,Very favorable,Refused,Somewhat good,US,0.4981751824817518,2.0,1.0,,2.0
Don't know,Very favorable,Somewhat favorable,Somewhat bad,US,1.4613138686131388,,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,US,0.6642335766423357,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,0.5978102189781022,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,US,0.3653284671532847,5.0,2.0,,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,US,0.3321167883211678,5.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.5313868613138687,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,0.547992700729927,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,US,1.477919708029197,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,1.7104014598540147,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,US,1.428102189781022,5.0,2.0,,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.5147810218978102,5.0,1.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.8635036496350365,2.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.6144160583941606,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,US,0.8302919708029197,5.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.6974452554744526,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.3985401459854015,5.0,1.0,2.0,4.0
Satisfied,Very favorable,Don't know,Somewhat good,US,0.5313868613138687,2.0,1.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,US,0.6476277372262774,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,US,1.8432481751824816,5.0,1.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.797080291970803,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,US,2.4742700729927005,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,US,0.714051094890511,5.0,4.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.6310218978102189,5.0,1.0,2.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,US,0.3487226277372263,2.0,1.0,2.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,US,1.361678832116788,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,US,0.4483576642335767,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.797080291970803,5.0,1.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.6642335766423357,2.0,1.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,US,0.4317518248175182,5.0,3.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,US,0.7306569343065694,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,US,0.6310218978102189,5.0,3.0,2.0,3.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.7472627737226277,2.0,1.0,3.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,US,0.7306569343065694,2.0,1.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.5812043795620438,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.5313868613138687,5.0,1.0,3.0,4.0
Don't know,Very favorable,Very favorable,Somewhat bad,US,1.046167883211679,,1.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,US,0.7306569343065694,5.0,1.0,3.0,2.0
Satisfied,Very favorable,Don't know,Somewhat good,US,1.046167883211679,2.0,1.0,,2.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat bad,US,1.3118613138686133,5.0,2.0,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,US,1.378284671532847,5.0,4.0,4.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,US,0.3321167883211678,5.0,1.0,3.0,2.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.6642335766423357,2.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.9963503649635036,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,US,0.5812043795620438,5.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,US,0.8635036496350365,5.0,1.0,1.0,3.0
Satisfied,Don't know,Don't know,Somewhat bad,US,0.9963503649635036,2.0,,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,US,0.797080291970803,5.0,3.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.3321167883211678,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,US,0.5978102189781022,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,US,0.8967153284671534,5.0,3.0,2.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,US,0.7472627737226277,2.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,0.4317518248175182,5.0,1.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,1.1956204379562043,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,US,0.4483576642335767,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,US,0.5645985401459854,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,US,0.8801094890510949,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,US,1.544343065693431,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,US,0.4815693430656934,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,US,0.5812043795620438,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Don't know,Very bad,US,0.6974452554744526,5.0,3.0,,4.0
Don't know,Don't know,Don't know,Very bad,US,0.3321167883211678,,,,4.0
Dissatisfied,Don't know,Somewhat unfavorable,Very bad,US,0.3321167883211678,5.0,,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,US,0.3985401459854015,5.0,1.0,4.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.464963503649635,2.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,0.8801094890510949,5.0,2.0,3.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,US,0.6642335766423357,2.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,US,1.4447080291970802,5.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,US,0.5645985401459854,5.0,1.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,US,0.4981751824817518,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,US,1.544343065693431,5.0,3.0,1.0,4.0
Dissatisfied,Very favorable,Don't know,Somewhat bad,US,1.4114963503649636,5.0,1.0,,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,US,0.9133211678832116,5.0,1.0,1.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,US,1.527737226277372,2.0,1.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,1.643978102189781,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,US,0.5645985401459854,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Refused,Very bad,US,1.2786496350364964,5.0,3.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,US,1.9594890510948908,5.0,2.0,3.0,3.0
Dissatisfied,Very unfavorable,Don't know,Very bad,US,0.8136861313868614,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,1.0295620437956203,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,0.3321167883211678,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,US,0.9797445255474454,5.0,2.0,2.0,3.0
