q2,q10a,q10c,q4,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,3.17905969923059,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.7059120067346,5.0,3.0,3.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,1.48024095697655,2.0,3.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.512988391852235,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.491205086638606,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.907408401384244,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.362296194908991,5.0,3.0,3.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Brazil,1.00134174740034,2.0,4.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Brazil,0.512988391852235,5.0,3.0,3.0,1.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.669273629268895,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.669273629268895,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,0.669273629268895,5.0,1.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Brazil,0.738555676141792,5.0,1.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,Brazil,0.695515191727792,2.0,2.0,2.0,1.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.907408401384244,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.669273629268895,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,1.29613034405969,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.445126375261717,5.0,3.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.955981736615019,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,2.22562915281233,5.0,2.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.445126375261717,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.955981736615019,5.0,2.0,2.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.738555676141792,2.0,1.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.907408401384244,5.0,4.0,4.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.7059120067346,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.669273629268895,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.566092061644788,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.955981736615019,5.0,3.0,3.0,2.0
Satisfied,Don’t know,Somewhat favorable,Somewhat good,Brazil,1.48024095697655,2.0,,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.955981736615019,5.0,2.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.955981736615019,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.907408401384244,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.907408401384244,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.7059120067346,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.48024095697655,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,3.17905969923059,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Very good,Brazil,1.29613034405969,2.0,1.0,2.0,1.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.512988391852235,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.328310101824334,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,4.31020341072622,2.0,2.0,2.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.328310101824334,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.738555676141792,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.362296194908991,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.738555676141792,2.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.43030351228779,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.566092061644788,5.0,3.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.465846736978906,2.0,2.0,3.0,2.0
Satisfied,Somewhat unfavorable,Don’t know,Somewhat good,Brazil,0.362296194908991,2.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.362296194908991,5.0,3.0,2.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,0.669273629268895,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.491205086638606,5.0,2.0,2.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.328310101824334,2.0,3.0,2.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.955981736615019,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.669273629268895,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.738555676141792,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Brazil,0.445126375261717,2.0,1.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.00134174740034,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.29613034405969,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.727891000381968,5.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Brazil,0.907408401384244,5.0,1.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.566092061644788,5.0,3.0,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.362296194908991,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.328310101824334,5.0,2.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,0.907408401384244,5.0,4.0,4.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.512988391852235,2.0,2.0,3.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.00048210432754,2.0,3.0,3.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.445126375261717,5.0,4.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.738555676141792,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.767513719694201,5.0,3.0,3.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.949647709919586,2.0,4.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.767513719694201,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.70042790916991,5.0,3.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Very good,Brazil,0.328310101824334,2.0,3.0,2.0,1.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.536867689118429,5.0,3.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.695515191727792,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know,Somewhat bad,Brazil,0.328310101824334,5.0,3.0,,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Brazil,0.738555676141792,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.512988391852235,5.0,3.0,3.0,4.0
Satisfied,Don’t know,Don’t know,Somewhat good,Brazil,0.955981736615019,2.0,,,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.767513719694201,2.0,2.0,3.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.00134174740034,2.0,3.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.79958035380449,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,3.34368606061163,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.224888959360473,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,3.71799157194445,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.839723808763425,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.839723808763425,2.0,3.0,4.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.224888959360473,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,3.2778315944535,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Brazil,1.79958035380449,5.0,2.0,4.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.229407172678266,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.859185113065705,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.856594584931413,2.0,2.0,2.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.856594584931413,2.0,3.0,4.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.876446883636131,2.0,3.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.859185113065705,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.229407172678266,5.0,2.0,2.0,4.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,1.56023752325928,2.0,3.0,4.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,3.2778315944535,2.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,Brazil,0.856594584931413,2.0,2.0,2.0,1.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,0.125948093755705,2.0,2.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,5.84346529875471,2.0,3.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.682903698651535,5.0,4.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.496640357205969,2.0,4.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Brazil,0.403657526603016,5.0,4.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.319613598104701,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.403657526603016,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.682903698651535,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.682903698651535,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.496640357205969,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.403657526603016,5.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.403657526603016,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.496640357205969,5.0,3.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,Brazil,0.680185049963682,5.0,1.0,3.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,0.345698820604678,5.0,4.0,4.0,3.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Brazil,0.436601983464894,2.0,4.0,2.0,2.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,Brazil,0.538566425418647,5.0,1.0,4.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,Brazil,0.680185049963682,5.0,2.0,4.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,2.07333602096427,5.0,4.0,4.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Brazil,0.496640357205969,5.0,4.0,4.0,2.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Brazil,0.628860667836992,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.319613598104701,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don’t know,Somewhat bad,Brazil,0.497928088806767,5.0,2.0,,3.0
Satisfied,Very favorable,Don’t know,Somewhat good,Brazil,0.627234321035763,2.0,1.0,,2.0
Satisfied,Don’t know,Don’t know,Somewhat good,Brazil,0.497928088806767,2.0,,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.497928088806767,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Brazil,0.319613598104701,2.0,3.0,3.0,1.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.496640357205969,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know,Don’t know,Somewhat bad,Brazil,1.63000715246137,5.0,,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.538566425418647,5.0,3.0,2.0,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,0.319613598104701,2.0,2.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,1.34365771215301,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.627234321035763,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.628860667836992,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.773719220190591,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.862476501439176,5.0,3.0,2.0,2.0
Satisfied,Don’t know,Don’t know,Somewhat good,Brazil,0.862476501439176,2.0,,,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,2.34171274588301,2.0,2.0,1.0,2.0
Don’t know,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.682903698651535,,3.0,2.0,3.0
Dissatisfied,Don’t know,Don’t know,Very bad,Brazil,0.862476501439176,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.682903698651535,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,4.06666954696776,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,2.95747734333956,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.627234321035763,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,0.682903698651535,5.0,2.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,2.34171274588301,5.0,3.0,3.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.682903698651535,2.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Brazil,2.34171274588301,5.0,2.0,4.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.682903698651535,2.0,2.0,2.0,2.0
Satisfied,Don’t know,Don’t know,Somewhat bad,Brazil,2.34171274588301,2.0,,,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.496640357205969,2.0,3.0,3.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.627234321035763,2.0,3.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.627234321035763,2.0,2.0,3.0,3.0
Dissatisfied,Don’t know,Don’t know,Somewhat bad,Brazil,2.95747734333956,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.319613598104701,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,2.34171274588301,5.0,2.0,3.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.627234321035763,2.0,3.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,1.33270632272406,5.0,1.0,1.0,3.0
Don’t know,Very favorable,Very unfavorable,Somewhat bad,Brazil,1.71094765661429,,1.0,4.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.33270632272406,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,3.02839520005882,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.844025882283379,5.0,3.0,3.0,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.844025882283379,2.0,3.0,3.0,2.0
Satisfied,Very favorable,Very favorable,Very good,Brazil,3.38431103771305,2.0,1.0,1.0,1.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Brazil,0.755262711420179,5.0,4.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.755262711420179,5.0,1.0,3.0,3.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.26060240476953,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.65191804724397,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.65191804724397,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.04197907595389,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,1.65191804724397,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.30767563211811,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.64805267848845,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.10888623265278,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.427175182249248,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.824841552566805,5.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.64805267848845,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Brazil,0.595723007793923,5.0,3.0,3.0,1.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Brazil,0.942228996041202,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.04197907595389,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know,Refused,Somewhat bad,Brazil,0.795149209162316,5.0,,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.03954092027733,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.64805267848845,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.426175623218246,5.0,2.0,2.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.427175182249248,2.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.64805267848845,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Brazil,1.64805267848845,5.0,4.0,4.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Brazil,0.675644280711854,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat favorable,Don’t know,Somewhat good,Brazil,0.427175182249248,5.0,2.0,,2.0
Dissatisfied,Refused,Refused,Somewhat bad,Brazil,0.677228947468321,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.65191804724397,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.824841552566805,5.0,3.0,3.0,3.0
Satisfied,Don’t know,Refused,Somewhat good,Brazil,0.677228947468321,2.0,,,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Brazil,1.04197907595389,5.0,4.0,3.0,4.0
Don’t know,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,0.594329059041373,,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.822911482990495,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.93955284070081,5.0,2.0,2.0,3.0
Dissatisfied,Refused,Refused,Somewhat bad,Brazil,0.427175182249248,5.0,,,3.0
Satisfied,Very unfavorable,Very unfavorable,Very good,Brazil,0.704246956389598,2.0,4.0,4.0,1.0
Satisfied,Somewhat unfavorable,Don’t know,Somewhat bad,Brazil,0.475800851566697,2.0,3.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.856627336697207,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.872420666255068,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Don’t know,Somewhat good,Brazil,0.760982982812053,5.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Don’t know,Don’t know,Brazil,1.37260732769026,5.0,2.0,,
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.872420666255068,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know,Somewhat bad,Brazil,0.599945443843027,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.872420666255068,5.0,4.0,4.0,4.0
Satisfied,Don’t know,Don’t know,Very good,Brazil,1.37260732769026,2.0,,,1.0
Satisfied,Don’t know,Don’t know,Somewhat good,Brazil,0.475800851566697,2.0,,,2.0
Dissatisfied,Somewhat unfavorable,Don’t know,Somewhat bad,Brazil,2.9543385540722,5.0,3.0,,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Don’t know,Brazil,0.440326931260937,2.0,2.0,3.0,
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Brazil,0.475800851566697,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.589084701453667,5.0,3.0,2.0,3.0
Dissatisfied,Don’t know,Don’t know,Very bad,Brazil,0.640308745875279,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.327198293340995,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know,Somewhat good,Brazil,0.856627336697207,5.0,3.0,,2.0
Satisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.872420666255068,2.0,4.0,4.0,4.0
Dissatisfied,Don’t know,Don’t know,Somewhat good,Brazil,0.872420666255068,5.0,,,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,0.475800851566697,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.856627336697207,5.0,3.0,3.0,2.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.02409244908321,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.640308745875279,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,1.37260732769026,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know,Somewhat good,Brazil,0.959536478080827,5.0,3.0,,2.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Brazil,1.02409244908321,2.0,1.0,3.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Brazil,0.856627336697207,5.0,1.0,2.0,3.0
Satisfied,Don’t know,Don’t know,Somewhat good,Brazil,2.51679036594213,2.0,,,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,1.39532596187587,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.872420666255068,5.0,3.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.685018905470235,2.0,2.0,2.0,2.0
