q2,q8a,q8c,q14,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.1183205523762129,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.1682781189350584,5.0,3.0,4.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,India,0.1288379348096541,5.0,1.0,1.0,3.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.00441002239363,2.0,1.0,4.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.1183205523762129,2.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.1288379348096541,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.255046524010948,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,India,1.00441002239363,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.7046646230405574,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.1787955013684996,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.7046646230405574,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.3391855834784772,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.255046524010948,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,India,0.3523323115202787,5.0,3.0,4.0,4.0
Don't know,Somewhat favorable,Don't know,Very good,India,0.7046646230405574,,2.0,,1.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.3391855834784772,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,India,0.528498467280418,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,India,0.528498467280418,5.0,3.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,India,1.00441002239363,2.0,2.0,2.0,1.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.0946564419009703,5.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,India,0.502205011196815,5.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very good,India,1.00441002239363,5.0,1.0,3.0,1.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,India,0.1288379348096541,5.0,4.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat good,India,0.1814248469768599,5.0,1.0,4.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.2366411047524259,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,1.00441002239363,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat good,India,0.7046646230405574,5.0,1.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.136725971634735,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.3391855834784772,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.528498467280418,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.1288379348096541,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.136725971634735,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.136725971634735,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.1288379348096541,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.3391855834784772,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.1814248469768599,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.255046524010948,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.0920270962926101,5.0,1.0,4.0,4.0
Satisfied,Very favorable,Very unfavorable,Very good,India,0.1183205523762129,2.0,1.0,4.0,1.0
Satisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.1183205523762129,2.0,1.0,3.0,4.0
Satisfied,Very favorable,Very unfavorable,Very bad,India,0.1814248469768599,2.0,1.0,4.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.1814248469768599,2.0,1.0,3.0,1.0
Satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.1814248469768599,2.0,1.0,3.0,1.0
Satisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.0920270962926101,2.0,1.0,3.0,4.0
Satisfied,Somewhat favorable,Don't know,Very bad,India,0.0946564419009703,2.0,2.0,,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.1814248469768599,2.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,India,0.1682781189350584,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.1183205523762129,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.3391855834784772,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.1814248469768599,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.136725971634735,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.2366411047524259,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.136725971634735,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.0946564419009703,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.1787955013684996,5.0,1.0,4.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.136725971634735,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.0815097138591689,5.0,1.0,4.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.0946564419009703,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,India,1.00441002239363,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.136725971634735,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,1.00441002239363,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.255046524010948,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,India,0.1814248469768599,5.0,3.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.255046524010948,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,India,0.1814248469768599,5.0,1.0,4.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.0946564419009703,2.0,2.0,2.0,1.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,India,0.1682781189350584,2.0,1.0,2.0,3.0
Satisfied,Somewhat favorable,Don't know,Somewhat bad,India,0.1787955013684996,2.0,2.0,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.1183205523762129,2.0,2.0,2.0,1.0
Satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.2366411047524259,2.0,1.0,3.0,1.0
Satisfied,Very favorable,Somewhat favorable,Very good,India,0.2366411047524259,2.0,1.0,2.0,1.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.3391855834784772,5.0,1.0,2.0,2.0
Satisfied,Very favorable,Somewhat favorable,Very bad,India,0.0920270962926101,2.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Don't know,Very good,India,0.3391855834784772,5.0,1.0,,1.0
Dissatisfied,Very favorable,Don't know,Very good,India,0.7546221895994029,5.0,1.0,,1.0
Satisfied,Very favorable,Don't know,Somewhat bad,India,0.2366411047524259,2.0,1.0,,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very good,India,0.0920270962926101,5.0,1.0,2.0,1.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.1814248469768599,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,1.00441002239363,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,India,0.528498467280418,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,India,0.136725971634735,5.0,2.0,2.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.1183205523762129,2.0,1.0,3.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.502205011196815,2.0,1.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.0920270962926101,5.0,2.0,3.0,2.0
Satisfied,Very favorable,Somewhat favorable,Very bad,India,0.7046646230405574,2.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.4275935804926599,5.0,3.0,4.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.4275935804926599,5.0,1.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.3866537695944265,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.3411650908186115,2.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,India,0.4275935804926599,5.0,4.0,3.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.3229696193082856,5.0,1.0,4.0,3.0
Satisfied,Very favorable,Somewhat favorable,Very bad,India,6.163715974122916,2.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.4275935804926599,5.0,1.0,2.0,2.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,India,0.4912777307788007,2.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,India,0.2046990544911669,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.3866537695944265,5.0,2.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.4275935804926599,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.4275935804926599,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,3.288831475491416,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,India,0.1546615078377706,5.0,1.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.2046990544911669,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.4275935804926599,5.0,2.0,3.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,India,6.163715974122916,2.0,1.0,1.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,India,5.2584912664842,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,India,6.163715974122916,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.3866537695944265,5.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,India,6.163715974122916,2.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,India,6.163715974122916,2.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,India,3.079583553122668,2.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,India,4.389657501866136,5.0,1.0,1.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.4275935804926599,2.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,4.621649763622792,5.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,5.854392958447375,2.0,2.0,2.0,3.0
Satisfied,Very favorable,Very favorable,Very bad,India,2.806651480467778,2.0,1.0,1.0,4.0
Dissatisfied,Don't know,Don't know,Very bad,India,0.3311175914406569,5.0,,,4.0
Dissatisfied,Don't know,Don't know,Somewhat bad,India,0.2620147897486937,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.1756362876337397,5.0,4.0,3.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,India,0.1324470365762627,2.0,3.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.1324470365762627,5.0,1.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very good,India,0.1007749191341129,5.0,4.0,3.0,1.0
Dissatisfied,Don't know,Somewhat favorable,Somewhat good,India,0.3311175914406569,5.0,,2.0,2.0
Satisfied,Don't know,Somewhat favorable,Somewhat good,India,0.3080833242100025,2.0,,2.0,2.0
Satisfied,Don't know,Don't know,Very good,India,0.2015498382682259,2.0,,,1.0
Satisfied,Don't know,Somewhat favorable,Somewhat good,India,0.3080833242100025,2.0,,2.0,2.0
Dissatisfied,Don't know,Don't know,Somewhat bad,India,0.2620147897486937,5.0,,,3.0
Dissatisfied,Don't know,Somewhat favorable,Somewhat good,India,0.1122920527494401,5.0,,2.0,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.3944618263249564,2.0,,,2.0
Satisfied,Very favorable,Somewhat favorable,Very bad,India,0.1554813038069172,2.0,1.0,2.0,4.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.3311175914406569,2.0,,,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.5269088629012193,5.0,1.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.0892577855187857,2.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.5269088629012193,2.0,2.0,3.0,2.0
Satisfied,Don't know,Somewhat favorable,Somewhat good,India,0.0892577855187857,2.0,,2.0,2.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat good,India,0.0460685344613087,5.0,2.0,,2.0
Satisfied,Somewhat unfavorable,Don't know,Somewhat bad,India,0.0460685344613087,2.0,3.0,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.1698777208260761,2.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,India,0.0575856680766359,5.0,1.0,3.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1266884697685991,2.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.1266884697685991,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very good,India,0.5269088629012193,5.0,1.0,2.0,1.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.1698777208260761,5.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,India,0.2101876884797213,5.0,1.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.0719820850957949,2.0,2.0,3.0,1.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.3311175914406569,2.0,,,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.1756362876337397,2.0,3.0,4.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,India,0.4779610450360786,2.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.4491682109977606,5.0,2.0,2.0,1.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.4030996765364519,2.0,3.0,3.0,2.0
Satisfied,Very favorable,Don't know,Very good,India,0.1324470365762627,2.0,1.0,,1.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.1756362876337397,2.0,,,2.0
Dissatisfied,Somewhat unfavorable,Don't know,Somewhat good,India,0.3311175914406569,5.0,3.0,,2.0
Dissatisfied,Don't know,Don't know,Somewhat good,India,0.3311175914406569,5.0,,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.1698777208260761,5.0,3.0,3.0,1.0
Satisfied,Very unfavorable,Very unfavorable,Somewhat bad,India,0.0950163523264493,2.0,4.0,4.0,3.0
Dissatisfied,Don't know,Don't know,Very bad,India,0.2994454739985071,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.2101876884797213,5.0,2.0,2.0,1.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,India,0.5269088629012193,2.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very good,India,0.5269088629012193,5.0,2.0,,1.0
Satisfied,Don't know,Don't know,Somewhat bad,India,0.472202478228415,2.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.1266884697685991,5.0,2.0,2.0,2.0
Dissatisfied,Don't know,Don't know,Somewhat good,India,0.3023247574023389,5.0,,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.0892577855187857,5.0,3.0,3.0,2.0
Dissatisfied,Don't know,Don't know,Somewhat good,India,0.3311175914406569,5.0,,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,India,0.1410848867877581,5.0,3.0,3.0,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,India,0.3311175914406569,5.0,,,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.1612398706145807,2.0,3.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.0662235182881313,5.0,3.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.5269088629012193,5.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.1266884697685991,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.0691028016919631,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.0662235182881313,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.3080833242100025,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,India,0.1324470365762627,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.0691028016919631,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.0575856680766359,5.0,1.0,2.0,2.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.1698777208260761,2.0,2.0,4.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.0691028016919631,2.0,3.0,4.0,2.0
Satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.0691028016919631,2.0,4.0,4.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.0719820850957949,5.0,4.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.0691028016919631,5.0,2.0,4.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.0691028016919631,5.0,2.0,4.0,3.0
Satisfied,Don't know,Somewhat unfavorable,Somewhat good,India,0.0719820850957949,2.0,,3.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.0547063846728041,5.0,4.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.1266884697685991,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.3311175914406569,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.3196004578253297,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,India,0.0460685344613087,5.0,2.0,2.0,4.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1065334859417765,2.0,1.0,3.0,2.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1266884697685991,2.0,1.0,3.0,2.0
Satisfied,Don't know,Very unfavorable,Somewhat good,India,0.2994454739985071,2.0,,4.0,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.1065334859417765,2.0,1.0,4.0,2.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1324470365762627,2.0,1.0,3.0,2.0
Satisfied,Don't know,Very unfavorable,Somewhat good,India,0.5269088629012193,2.0,,4.0,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.4894781786514058,2.0,1.0,4.0,3.0
Satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.1065334859417765,2.0,1.0,3.0,1.0
Satisfied,Don't know,Very unfavorable,Somewhat good,India,0.2159462552873849,2.0,,4.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.1698777208260761,5.0,2.0,4.0,3.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.2994454739985071,2.0,2.0,4.0,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.2159462552873849,2.0,1.0,4.0,3.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1324470365762627,2.0,1.0,3.0,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.5269088629012193,2.0,,,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.1554813038069172,2.0,1.0,4.0,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.2994454739985071,2.0,,,2.0
Satisfied,Don't know,Somewhat unfavorable,Somewhat bad,India,0.0547063846728041,2.0,,3.0,3.0
Satisfied,Very favorable,Very unfavorable,Very good,India,0.0460685344613087,2.0,1.0,4.0,1.0
Dissatisfied,Don't know,Very unfavorable,Somewhat bad,India,0.4894781786514058,5.0,,4.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.1324470365762627,2.0,3.0,4.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.0863785021149539,2.0,3.0,4.0,1.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.472202478228415,2.0,,,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.2994454739985071,2.0,,,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.5269088629012193,2.0,,,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.2994454739985071,2.0,,,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.1036542025379447,2.0,3.0,4.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.0691028016919631,2.0,3.0,4.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.0691028016919631,2.0,3.0,4.0,2.0
Satisfied,Very favorable,Somewhat unfavorable,Very good,India,0.0806199353072903,2.0,1.0,3.0,1.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.0547063846728041,2.0,2.0,2.0,2.0
Satisfied,Very favorable,Don't know,Somewhat good,India,0.0547063846728041,2.0,1.0,,2.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.0547063846728041,2.0,2.0,4.0,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.0547063846728041,2.0,3.0,4.0,1.0
Satisfied,Don't know,Very unfavorable,Very good,India,0.2015498382682259,2.0,,4.0,1.0
Don't know,Very favorable,Somewhat favorable,Somewhat good,India,0.0892577855187857,,1.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very good,India,0.0691028016919631,5.0,1.0,2.0,1.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat good,India,0.0575856680766359,5.0,2.0,,2.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.0575856680766359,5.0,3.0,4.0,1.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.2101876884797213,2.0,2.0,2.0,1.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.0547063846728041,2.0,2.0,3.0,2.0
Satisfied,Somewhat unfavorable,Very favorable,Very good,India,0.0691028016919631,2.0,3.0,1.0,1.0
Satisfied,Very favorable,Don't know,Very good,India,0.4894781786514058,2.0,1.0,,1.0
Dissatisfied,Very favorable,Don't know,Very good,India,0.0575856680766359,5.0,1.0,,1.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.1065334859417765,5.0,1.0,3.0,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.0662235182881313,2.0,1.0,4.0,2.0
Satisfied,Don't know,Don't know,Somewhat good,India,0.4491682109977606,2.0,,,2.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.0460685344613087,2.0,1.0,3.0,2.0
Satisfied,Don't know,Don't know,Very good,India,0.0691028016919631,2.0,,,1.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.1065334859417765,2.0,1.0,4.0,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.0691028016919631,2.0,1.0,4.0,2.0
Satisfied,Don't know,Very unfavorable,Very good,India,0.0892577855187857,2.0,,4.0,1.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat good,India,0.1266884697685991,5.0,1.0,4.0,2.0
Satisfied,Don't know,Somewhat favorable,Very good,India,0.3023247574023389,2.0,,2.0,1.0
Satisfied,Don't know,Somewhat unfavorable,Somewhat good,India,0.0547063846728041,2.0,,3.0,2.0
Dissatisfied,Don't know,Don't know,Somewhat bad,India,0.2994454739985071,5.0,,,3.0
Dissatisfied,Don't know,Don't know,Somewhat good,India,0.5269088629012193,5.0,,,2.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.0806199353072903,2.0,1.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.1698777208260761,5.0,3.0,2.0,2.0
Dissatisfied,Don't know,Don't know,Somewhat good,India,0.1669984374222443,5.0,,,2.0
Dissatisfied,Don't know,Don't know,Somewhat bad,India,0.3311175914406569,5.0,,,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.2159462552873849,2.0,3.0,2.0,2.0
Satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.2101876884797213,2.0,2.0,4.0,1.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.0547063846728041,2.0,3.0,3.0,1.0
Dissatisfied,Very unfavorable,Don't know,Somewhat good,India,0.0719820850957949,5.0,4.0,,2.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.5269088629012193,2.0,3.0,4.0,2.0
Don't know,Don't know,Don't know,Somewhat good,India,0.3080833242100025,,,,2.0
