country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.8185299554231859,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Brazil,1.1851799374692318,5.0,3.0,,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.7225515516531252,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.7931924315750775,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.366882592391144,5.0,,,3.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.7135343667131974,2.0,,,3.0
Satisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Brazil,1.4270687334263947,2.0,,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,1.6593207481383312,5.0,3.0,2.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,Brazil,1.268991657461269,2.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,2.0332882155680925,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,1.5438784175161515,5.0,3.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,0.9361770084213604,5.0,1.0,1.0,4.0
Satisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Brazil,1.0455623477667182,2.0,,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.5594295871019573,5.0,2.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.268991657461269,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.7352539996892957,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,1.0995338713420073,5.0,3.0,3.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,1.3714699834941375,5.0,,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.4666957016737158,5.0,2.0,2.0,4.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.343153342654467,,,,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Brazil,0.4106769565779343,5.0,2.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.7719392087580758,5.0,,,3.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Brazil,0.5424211308339301,2.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.7590059100358937,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.0438596439199626,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.6272633925017903,5.0,,,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.4623073246401975,5.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.2821523009844267,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.6777627385226976,5.0,2.0,2.0,3.0
Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.5424211308339301,,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.4623073246401975,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.7713458359596312,5.0,3.0,3.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.6703494057477947,5.0,,,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Brazil,0.6344958287306345,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.560096722825166,5.0,3.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Brazil,0.6480517281916633,5.0,3.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,0.4462372137313121,5.0,1.0,1.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,1.4636633276141588,5.0,,,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,0.8125301641628911,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Brazil,1.2961034563833267,5.0,3.0,,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.6409633728670442,2.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Brazil,0.5786753845691568,5.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Brazil,0.7380997949001633,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Brazil,0.447568960137255,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.447568960137255,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.7375324337195649,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.6013950123520589,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.5307702048104062,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.6514210647964934,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.5288604292406658,5.0,3.0,3.0,3.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Brazil,0.5349059340635777,2.0,2.0,4.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Brazil,0.6480517281916632,5.0,,2.0,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Brazil,0.6480517281916632,5.0,2.0,,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,2.345879476146979,5.0,,,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.878436694429522,5.0,3.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.5256668632164668,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.9278703777746506,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.7030227512906033,5.0,,,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.878436694429522,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.4564873313604427,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Brazil,0.60487631759797,5.0,3.0,4.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,0.7250671205842019,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.4462372137313121,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Brazil,2.345879476146979,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.6007657209555596,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Brazil,0.5369534111405737,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.2165566614026668,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.5379144119024485,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.8021910472216532,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.2821523009844267,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.4432046909839069,5.0,3.0,,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Brazil,0.4106769565779343,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.5200081782426735,5.0,2.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,1.0216995811270777,5.0,4.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.5369534111405737,5.0,,,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Brazil,2.345879476146979,5.0,,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.662450599692287,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,1.075828823804897,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,2.2821523009844267,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.3954688902957015,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Brazil,1.2059558470211496,5.0,3.0,4.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,1.2995148857792511,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.4651562967652338,5.0,2.0,2.0,3.0
Don’t know (DO NOT READ),Somewhat favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Brazil,0.704873153330614,,2.0,,
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.100813835725675,5.0,2.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.0304504281168598,2.0,4.0,3.0,2.0
Satisfied,Somewhat favorable,Very favorable,Very bad,Brazil,2.345879476146979,2.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.2129367835609328,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.4474117393766076,2.0,2.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Very bad,Brazil,1.959406943428864,2.0,1.0,2.0,4.0
Refused (DO NOT READ),Refused (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.704873153330614,,,,2.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.4683157180153117,5.0,,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,0.4474117393766076,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.3422352181298232,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,2.345879476146979,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.7400425220220201,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.4106769565779343,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.4683157180153117,5.0,2.0,,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.4487469910265299,5.0,4.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,1.040016356485347,5.0,4.0,4.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.5011797483492264,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Brazil,1.000588495695388,5.0,3.0,4.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.5200081782426735,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Brazil,0.5302524246140038,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.6531356478096213,5.0,2.0,3.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Brazil,1.148013137107489,2.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.4922761849388622,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.5794552324798253,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.414159476256608,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,2.052146280994806,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,2.345879476146979,5.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.6281185265482339,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,1.5418642990845868,2.0,2.0,3.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,Brazil,0.6966677294553763,2.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Brazil,0.6208161137957453,5.0,4.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Brazil,0.9985964452320804,5.0,3.0,4.0,3.0
Don’t know (DO NOT READ),Very favorable,Somewhat unfavorable,Somewhat bad,Brazil,2.026536229369868,,1.0,3.0,3.0
Satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,1.3904662284726843,2.0,4.0,3.0,3.0
Satisfied,Somewhat favorable,Very favorable,Very good,Brazil,0.4968461075611887,2.0,2.0,1.0,1.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,1.143792119691977,5.0,,,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.7984303382061704,5.0,,,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,1.5751909496589636,5.0,1.0,1.0,3.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,1.839814913671305,2.0,3.0,,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Brazil,0.901898778924886,5.0,1.0,1.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.5871243435812632,5.0,,,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.7875954748294818,5.0,2.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,1.8555729105389336,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Brazil,0.7555683434858664,5.0,3.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.9277864552694668,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.021344926549091,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.9069700488321308,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Brazil,0.7899459678199039,5.0,3.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.5385197234954446,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.5900260363570333,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.5781096077969134,5.0,3.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Brazil,0.7653289816949896,5.0,1.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.7383304925018778,5.0,,,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.9844406566691706,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.5781096077969134,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.4106769565779343,5.0,3.0,3.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,1.472429841409028,5.0,,,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,0.3605436789752236,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.5102193211299931,5.0,3.0,2.0,4.0
Don’t know (DO NOT READ),Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Brazil,0.5882704073404673,,3.0,,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.4907557212872365,5.0,4.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.5703850975039654,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.345879476146979,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.9706427234801556,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.2821523009844267,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.6659865771714164,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,2.0210452842621027,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.6912814761379481,5.0,1.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.68850266890873,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.0852760251978786,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.4119692141236453,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Brazil,1.0075158207992745,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.6659865771714164,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Brazil,0.4311244152540617,5.0,2.0,4.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.713052685900089,5.0,4.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,Brazil,1.9247995574441257,5.0,,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.6995277055938196,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.467916786661935,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.5828537005412829,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.3040898023097525,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.6322942973978994,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.4816647906482109,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very good,Brazil,1.0706507919195585,5.0,3.0,2.0,1.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.4724594720906168,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Brazil,0.5845931639858394,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Brazil,0.9449189441812336,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.165707401082566,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,0.825933982124194,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Brazil,1.219012078876856,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.7413837004967174,5.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.971035127564984,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.5851661309545508,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.3040898023097525,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.59248366693399,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Brazil,0.6995730498445634,5.0,3.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Brazil,2.345879476146979,5.0,2.0,4.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.4982285230851611,2.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Brazil,0.4357941662487469,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.700098187740127,5.0,3.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.3073824987462406,2.0,2.0,3.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Don’t know (DO NOT READ),Brazil,1.0575937132165565,5.0,,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,2.2821523009844267,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.8715883324974939,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.4161975360469576,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.7050624754777043,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Brazil,1.6074643715511965,5.0,3.0,,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.348877828247432,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.676451703672131,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,0.6328857250874513,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.5561876251446821,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Brazil,0.4949964558899677,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.59248366693399,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.8066345547337224,5.0,3.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Brazil,0.4357941662487469,5.0,1.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.5195166590546818,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.4975558359859131,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.4881660254979605,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,1.8910417204348715,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Brazil,0.59248366693399,5.0,2.0,1.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.046021565944907,5.0,,,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Brazil,2.023316742371148,5.0,3.0,1.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,2.25707421558105,5.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.057593713216556,5.0,2.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.9964570461703218,5.0,,,3.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Brazil,0.6937436426090369,2.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.057593713216556,5.0,2.0,3.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.7554983928636525,5.0,,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.046021565944907,2.0,2.0,2.0,2.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.401866092887799,5.0,4.0,,3.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.5065055530182272,,,,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Brazil,0.4982285230851609,5.0,2.0,,2.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Brazil,1.41788639196234,2.0,,,
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,1.1029286768833126,2.0,3.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.3994393923264302,2.0,2.0,3.0,3.0
Satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Brazil,1.265771450174903,2.0,,3.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,1.0406154639135556,5.0,2.0,,3.0
